spec	Fold_0
nist_3419494	train
nist_3419541	train
nist_3419593	val
nist_3419648	train
nist_3419688	train
nist_3419745	train
nist_3419775	train
nist_3419784	test
nist_3419811	train
nist_3419866	train
nist_3419907	train
nist_3419933	val
nist_3419960	val
nist_3419978	val
nist_3419986	train
nist_3420010	val
nist_3420042	train
nist_3420094	train
nist_3420156	val
nist_3420188	train
nist_3420211	train
nist_3420232	train
nist_3420251	train
nist_3420283	train
nist_3420294	train
nist_3420313	train
nist_3420339	train
nist_3420391	train
nist_3420461	train
nist_3420531	train
nist_3420568	train
nist_3420596	train
nist_3420620	train
nist_3420641	train
nist_3420679	train
nist_3420714	train
nist_3420726	test
nist_3420776	train
nist_3420799	train
nist_3420845	train
nist_3420889	train
nist_3420920	train
nist_3420953	train
nist_3420977	train
nist_3421017	train
nist_3421034	train
nist_3421074	val
nist_3421092	val
nist_3421106	val
nist_3421127	test
nist_3421156	test
nist_3421180	train
nist_3421199	train
nist_3421214	train
nist_3421236	train
nist_3421243	train
nist_3421256	train
nist_3421287	train
nist_3421303	train
nist_3421330	train
nist_3421364	train
nist_3421389	train
nist_3421530	train
nist_3421545	train
nist_3421560	train
nist_3421568	train
nist_3421596	val
nist_3421615	val
nist_3421639	val
nist_3421679	train
nist_3421721	train
nist_3421772	train
nist_3421805	train
nist_3421828	train
nist_3421834	val
nist_3421874	train
nist_3421888	train
nist_3421897	val
nist_3421933	train
nist_3421980	val
nist_3422007	train
nist_3422043	train
nist_3422063	train
nist_3422083	train
nist_3422100	train
nist_3422122	train
nist_3422139	train
nist_3422153	test
nist_3422175	train
nist_3422207	train
nist_3422250	train
nist_3422287	train
nist_3422300	test
nist_3422333	test
nist_3422367	test
nist_3422401	test
nist_3422456	train
nist_3422484	train
nist_3422516	train
nist_3422553	test
nist_3422589	test
nist_3422624	train
nist_3422660	train
nist_3422678	train
nist_3422768	train
nist_3422788	train
nist_3422804	train
nist_3422832	val
nist_3422845	train
nist_3422878	test
nist_3422895	train
nist_3422929	train
nist_3422949	train
nist_3422955	train
nist_3422972	train
nist_3422990	train
nist_3423026	test
nist_3423080	val
nist_3423115	train
nist_3423150	val
nist_3423171	test
nist_3423201	train
nist_3423229	train
nist_3423259	train
nist_3423281	train
nist_3423329	train
nist_3423358	test
nist_3423388	train
nist_3423424	train
nist_3423453	test
nist_3423506	train
nist_3423544	train
nist_3423564	train
nist_3423620	train
nist_3423673	val
nist_3423757	val
nist_3423791	train
nist_3423804	train
nist_3423839	train
nist_3423873	train
nist_3423901	train
nist_3423918	test
nist_3423942	train
nist_3423974	train
nist_3424006	val
nist_3424048	train
nist_3424085	train
nist_3424099	train
nist_3424131	train
nist_3424148	train
nist_3424185	train
nist_3424222	train
nist_3424244	train
nist_3424272	train
nist_3424335	train
nist_3424381	train
nist_3424415	train
nist_3424477	train
nist_3424542	val
nist_3424566	val
nist_3424578	train
nist_3424589	train
nist_3424643	train
nist_3424664	test
nist_3424717	train
nist_3424733	train
nist_3424786	train
nist_3424843	train
nist_3424861	train
nist_3424896	train
nist_3424920	train
nist_3424995	val
nist_3425048	train
nist_3425091	train
nist_3425102	train
nist_3425122	train
nist_3425161	train
nist_3425180	train
nist_3425222	train
nist_3425291	test
nist_3425314	train
nist_3425332	train
nist_3425362	train
nist_3425378	train
nist_3425392	train
nist_3425414	train
nist_3425434	train
nist_3425483	train
nist_3425517	train
nist_3425575	train
nist_3425628	train
nist_3425661	train
nist_3425711	train
nist_3425727	train
nist_3425779	train
nist_3425794	train
nist_3425835	train
nist_3425855	train
nist_3425874	train
nist_3425898	train
nist_3425923	train
nist_3425995	train
nist_3426029	train
nist_3426061	train
nist_3426133	val
nist_3426165	val
nist_3426195	train
nist_3426216	train
nist_3426278	train
nist_3426319	train
nist_3426336	train
nist_3426351	train
nist_3426370	train
nist_3426382	train
nist_3426399	train
nist_3426429	train
nist_3426500	train
nist_3426518	train
nist_3426534	train
nist_3426559	train
nist_3426628	train
nist_3426654	train
nist_3426667	train
nist_3426686	train
nist_3426729	test
nist_3426761	val
nist_3426790	train
nist_3426806	train
nist_3426827	train
nist_3426842	train
nist_3426879	test
nist_3426905	train
nist_3426918	train
nist_3426934	val
nist_3426964	train
nist_3427012	test
nist_3427076	test
nist_3427131	train
nist_3427171	train
nist_3427224	train
nist_3427231	train
nist_3427259	train
nist_3427292	train
nist_3427327	test
nist_3427380	train
nist_3427407	train
nist_3427431	train
nist_3427438	train
nist_3427452	train
nist_3427496	train
nist_3427527	val
nist_3427539	train
nist_3427559	train
nist_3427576	test
nist_3427608	train
nist_3427628	train
nist_3427647	train
nist_3427662	train
nist_3427695	train
nist_3427716	train
nist_3427749	train
nist_3427769	train
nist_3427795	train
nist_3427812	train
nist_3427865	test
nist_3427898	train
nist_3427932	train
nist_3427948	train
nist_3427983	train
nist_3428018	train
nist_3428035	train
nist_3428073	train
nist_3428104	train
nist_3428140	train
nist_3428171	train
nist_3428209	train
nist_3428237	test
nist_3428255	train
nist_3428270	train
nist_3428275	val
nist_3428292	train
nist_3428314	train
nist_3428336	train
nist_3428354	train
nist_3428384	train
nist_3428398	train
nist_3428418	train
nist_3428474	train
nist_3428488	train
nist_3428504	train
nist_3428514	train
nist_3428536	train
nist_3428599	train
nist_3428632	train
nist_3428684	train
nist_3428710	train
nist_3428732	train
nist_3428744	train
nist_3428762	train
nist_3428836	train
nist_3428885	train
nist_3428910	train
nist_3428931	train
nist_3428971	train
nist_3429017	train
nist_3429039	train
nist_3429061	train
nist_3429144	train
nist_3429181	train
nist_3429190	val
nist_3429212	val
nist_3429218	train
nist_3429244	train
nist_3429265	train
nist_3429283	train
nist_3429300	train
nist_3429319	val
nist_3429357	test
nist_3429423	train
nist_3429453	train
nist_3429468	val
nist_3429505	train
nist_3429543	test
nist_3429591	train
nist_3429626	test
nist_3429647	train
nist_3429717	train
nist_3429734	train
nist_3429798	train
nist_3429822	train
nist_3429861	test
nist_3429924	test
nist_3429963	test
nist_3430032	train
nist_3430048	train
nist_3430071	train
nist_3430095	train
nist_3430110	train
nist_3430156	train
nist_3430171	train
nist_3430185	val
nist_3430199	train
nist_3430218	train
nist_3430235	train
nist_3430268	train
nist_3430297	train
nist_3430337	train
nist_3430354	train
nist_3430385	train
nist_3430413	train
nist_3430450	train
nist_3430478	train
nist_3430494	train
nist_3430512	train
nist_3430529	train
nist_3430562	train
nist_3430602	train
nist_3430626	train
nist_3430654	train
nist_3430671	train
nist_3430696	train
nist_3430716	train
nist_3430767	train
nist_3430847	train
nist_3430867	train
nist_3430890	train
nist_3430909	train
nist_3430928	train
nist_3430946	train
nist_3430972	train
nist_3430981	train
nist_3431002	train
nist_3431021	train
nist_3431039	train
nist_3431103	train
nist_3431124	test
nist_3431146	train
nist_3431167	train
nist_3431175	train
nist_3431223	train
nist_3431240	train
nist_3431261	train
nist_3431282	train
nist_3431302	train
nist_3431339	train
nist_3431351	train
nist_3431358	train
nist_3431389	val
nist_3431399	val
nist_3431465	train
nist_3431480	train
nist_3431504	train
nist_3431564	train
nist_3431581	train
nist_3431603	train
nist_3431657	test
nist_3431746	train
nist_3431780	train
nist_3431802	train
nist_3431851	train
nist_3431873	train
nist_3431911	test
nist_3431925	train
nist_3431936	val
nist_3431950	train
nist_3431975	train
nist_3431995	train
nist_3432007	train
nist_3432037	train
nist_3432064	train
nist_3432097	train
nist_3432109	train
nist_3432120	train
nist_3432131	train
nist_3432163	train
nist_3432192	train
nist_3432206	train
nist_3432235	train
nist_3432260	train
nist_3432285	train
nist_3432301	train
nist_3432321	train
nist_3432332	train
nist_3432357	train
nist_3432389	train
nist_3432412	train
nist_3432425	train
nist_3432448	val
nist_3432468	val
nist_3432497	test
nist_3432522	train
nist_3432538	val
nist_3432547	val
nist_3432567	test
nist_3432581	train
nist_3432614	val
nist_3432623	val
nist_3432637	train
nist_3432639	train
nist_3432655	train
nist_3432677	train
nist_3432687	train
nist_3432700	train
nist_3432729	test
nist_3432756	train
nist_3432788	train
nist_3432801	train
nist_3432815	val
nist_3432870	val
nist_3432886	val
nist_3432901	val
nist_3432908	train
nist_3432938	test
nist_3432951	test
nist_3432959	train
nist_3432964	train
nist_3432980	train
nist_3433002	train
nist_3433015	train
nist_3433034	train
nist_3433061	train
nist_3433068	train
nist_3433110	train
nist_3433123	train
nist_3433149	train
nist_3433156	train
nist_3433190	train
nist_3433228	train
nist_3433295	train
nist_3433315	train
nist_3433348	train
nist_3433362	train
nist_3433416	val
nist_3433450	val
nist_3433458	test
nist_3433471	test
nist_3433490	test
nist_3433511	test
nist_3433553	test
nist_3433580	test
nist_3433616	train
nist_3433636	train
nist_3433650	train
nist_3433666	train
nist_3433679	train
nist_3433712	train
nist_3433731	train
nist_3433761	test
nist_3433789	train
nist_3433806	train
nist_3433845	train
nist_3433846	train
nist_3433854	train
nist_3433893	val
nist_3433927	train
nist_3433973	train
nist_3433997	train
nist_3434024	train
nist_3434059	train
nist_3434107	train
nist_3434159	train
nist_3434176	test
nist_3434218	train
nist_3434238	train
nist_3434264	test
nist_3434297	train
nist_3434325	train
nist_3434361	train
nist_3434366	train
nist_3434380	test
nist_3434396	train
nist_3434427	train
nist_3434440	train
nist_3434459	train
nist_3434491	train
nist_3434512	train
nist_3434552	train
nist_3434580	test
nist_3434627	train
nist_3434656	train
nist_3434670	val
nist_3434693	train
nist_3434729	train
nist_3434764	train
nist_3434782	train
nist_3434807	train
nist_3434836	train
nist_3434850	train
nist_3434861	train
nist_3434911	train
nist_3434921	train
nist_3434952	train
nist_3434965	train
nist_3435005	train
nist_3435031	train
nist_3435083	train
nist_3435102	train
nist_3435134	train
nist_3435165	train
nist_3435182	train
nist_3435216	train
nist_3435233	train
nist_3435276	train
nist_3435318	train
nist_3435340	test
nist_3435372	train
nist_3435388	train
nist_3435406	test
nist_3435424	train
nist_3435453	val
nist_3435496	train
nist_3435541	train
nist_3435578	train
nist_3435590	val
nist_3435615	train
nist_3435634	train
nist_3435667	val
nist_3435732	train
nist_3435747	train
nist_3435755	train
nist_3435787	test
nist_3435823	train
nist_3435851	train
nist_3435889	train
nist_3435920	train
nist_3435964	train
nist_3435973	train
nist_3435997	val
nist_3436008	train
nist_3436053	train
nist_3436082	val
nist_3436090	train
nist_3436100	train
nist_3436109	test
nist_3436120	test
nist_3436135	test
nist_3436150	train
nist_3436198	val
nist_3436212	train
nist_3436279	train
nist_3436307	train
nist_3436324	train
nist_3436352	train
nist_3436371	train
nist_3436401	train
nist_3436419	train
nist_3436453	train
nist_3436496	train
nist_3436525	train
nist_3436556	train
nist_3436589	train
nist_3436616	train
nist_3436659	train
nist_3436711	train
nist_3436719	test
nist_3436747	test
nist_3436768	train
nist_3436792	train
nist_3436820	test
nist_3436850	train
nist_3436870	train
nist_3436878	test
nist_3436886	train
nist_3436926	train
nist_3436937	val
nist_3436963	train
nist_3436990	train
nist_3437024	val
nist_3437056	train
nist_3437074	val
nist_3437090	val
nist_3437097	val
nist_3437104	train
nist_3437135	train
nist_3437162	train
nist_3437177	train
nist_3437230	test
nist_3437259	train
nist_3437273	train
nist_3437284	train
nist_3437298	train
nist_3437314	train
nist_3437360	train
nist_3437367	train
nist_3437388	train
nist_3437437	train
nist_3437457	train
nist_3437468	train
nist_3437490	train
nist_3437507	train
nist_3437519	train
nist_3437537	train
nist_3437570	train
nist_3437602	train
nist_3437618	train
nist_3437625	train
nist_3437633	train
nist_3437646	train
nist_3437657	val
nist_3437667	train
nist_3437675	train
nist_3437679	train
nist_3437707	train
nist_3437721	train
nist_3437751	train
nist_3437766	train
nist_3437775	train
nist_3437794	train
nist_3437804	train
nist_3437816	train
nist_3437826	val
nist_3437848	test
nist_3437872	train
nist_3437898	train
nist_3437904	train
nist_3437922	train
nist_3437935	train
nist_3437964	train
nist_3437979	train
nist_3438003	train
nist_3438020	train
nist_3438046	train
nist_3438067	train
nist_3438076	val
nist_3438087	train
nist_3438129	train
nist_3438139	train
nist_3438151	train
nist_3438180	train
nist_3438209	train
nist_3438237	train
nist_3438271	train
nist_3438280	train
nist_3438294	train
nist_3438313	train
nist_3438331	train
nist_3438369	train
nist_3438387	train
nist_3438415	train
nist_3438420	train
nist_3438456	train
nist_3438463	train
nist_3438475	test
nist_3438504	train
nist_3438515	train
nist_3438517	test
nist_3438532	test
nist_3438556	train
nist_3438576	train
nist_3438591	train
nist_3438599	train
nist_3438629	train
nist_3438640	train
nist_3438643	train
nist_3438663	train
nist_3438687	train
nist_3438728	train
nist_3438765	train
nist_3438786	train
nist_3438797	train
nist_3438811	train
nist_3438850	train
nist_3438876	train
nist_3438890	train
nist_3438922	train
nist_3438937	train
nist_3438968	test
nist_3438993	train
nist_3439010	train
nist_3439036	train
nist_3439045	train
nist_3439066	test
nist_3439086	train
nist_3439099	train
nist_3439109	train
nist_3439139	val
nist_3439173	train
nist_3439177	train
nist_3439184	train
nist_3439197	train
nist_3439229	train
nist_3439242	train
nist_3439254	train
nist_3439280	train
nist_3439295	train
nist_3439324	train
nist_3439395	train
nist_3439405	train
nist_3439431	val
nist_3439439	train
nist_3439493	train
nist_3439525	test
nist_3439531	test
nist_3439533	train
nist_3439542	train
nist_3439558	train
nist_3439578	train
nist_3439597	train
nist_3439606	train
nist_3439611	train
nist_3439623	train
nist_3439638	train
nist_3439672	train
nist_3439677	train
nist_3439680	train
nist_3439737	train
nist_3439751	train
nist_3439761	train
nist_3439771	train
nist_3439783	train
nist_3439805	val
nist_3439828	val
nist_3439847	train
nist_3439861	train
nist_3439872	train
nist_3439902	test
nist_3439927	train
nist_3439937	train
nist_3439948	train
nist_3439957	train
nist_3439976	train
nist_3439995	train
nist_3440021	train
nist_3440033	train
nist_3440042	train
nist_3440056	train
nist_3440065	train
nist_3440069	train
nist_3440079	train
nist_3440099	train
nist_3440110	train
nist_3440137	train
nist_3440143	train
nist_3440189	train
nist_3440193	test
nist_3440207	test
nist_3440223	train
nist_3440239	test
nist_3440255	test
nist_3440267	test
nist_3440286	train
nist_3440299	train
nist_3440308	train
nist_3440327	train
nist_3440335	train
nist_3440363	train
nist_3440382	train
nist_3440388	train
nist_3440415	train
nist_3440431	train
nist_3440446	train
nist_3440485	train
nist_3440513	train
nist_3440541	train
nist_3440592	train
nist_3440636	train
nist_3440663	train
nist_3440674	train
nist_3440695	test
nist_3440731	test
nist_3440775	test
nist_3440809	test
nist_3440823	test
nist_3440844	test
nist_3440850	train
nist_3440883	train
nist_3440921	val
nist_3440955	train
nist_3440956	train
nist_3440992	train
nist_3441015	train
nist_3441025	train
nist_3441035	test
nist_3441053	test
nist_3441078	test
nist_3441083	test
nist_3441144	train
nist_3441168	train
nist_3441185	train
nist_3441203	train
nist_3441212	train
nist_3441269	train
nist_3441272	train
nist_3441308	train
nist_3441334	val
nist_3441366	val
nist_3441377	val
nist_3441394	train
nist_3441417	train
nist_3441438	train
nist_3441456	train
nist_3441475	train
nist_3441517	train
nist_3441534	train
nist_3441555	train
nist_3441581	train
nist_3441632	train
nist_3441644	train
nist_3441695	val
nist_3441735	val
nist_3441749	val
nist_3441761	train
nist_3441796	test
nist_3441810	test
nist_3441821	train
nist_3441857	test
nist_3441904	train
nist_3441945	train
nist_3442011	train
nist_3442029	train
nist_3442040	train
nist_3442077	train
